dga;nymaim;workshop-parkre;workshop-park.re;w o r k s h o p - p a r k r e;wo or rk ks sh ho op p- -p pa ar rk kr re;wor ork rks ksh sho hop op- p-p -pa par ark rkr kre re
dga;rovnix;6l6zw6bcpt6yjdlsixru;6l6zw6bcpt6yjdlsix.ru;6 l 6 z w 6 b c p t 6 y j d l s i x r u;6l l6 6z zw w6 6b bc cp pt t6 6y yj jd dl ls si ix xr ru;6l6 l6z 6zw zw6 w6b 6bc bcp cpt pt6 t6y 6yj yjd jdl dls lsi six ixr xru ru
dga;ramdo;iukquekwwaequyegorg;iukquekwwaequyeg.org;i u k q u e k w w a e q u y e g o r g;iu uk kq qu ue ek kw ww wa ae eq qu uy ye eg go or rg;iuk ukq kqu que uek ekw kww wwa wae aeq equ quy uye yeg ego gor org rg
dga;matsnu;capitalhuntdealsmokeboxcluecom;capitalhuntdealsmokeboxclue.com;c a p i t a l h u n t d e a l s m o k e b o x c l u e c o m;ca ap pi it ta al lh hu un nt td de ea al ls sm mo ok ke eb bo ox xc cl lu ue ec co om;cap api pit ita tal alh lhu hun unt ntd tde dea eal als lsm smo mok oke keb ebo box oxc xcl clu lue uec eco com om
dga;symmi;oxreecwuohddnsnet;oxreecwuoh.ddns.net;o x r e e c w u o h d d n s n e t;ox xr re ee ec cw wu uo oh hd dd dn ns sn ne et;oxr xre ree eec ecw cwu wuo uoh ohd hdd ddn dns nsn sne net et
dga;tinba;dxhhsjmthbshinfo;dxhhsjmthbsh.info;d x h h s j m t h b s h i n f o;dx xh hh hs sj jm mt th hb bs sh hi in nf fo;dxh xhh hhs hsj sjm jmt mth thb hbs bsh shi hin inf nfo fo
dga;simda;pujotiqunifeu;pujotiqunif.eu;p u j o t i q u n i f e u;pu uj jo ot ti iq qu un ni if fe eu;puj ujo jot oti tiq iqu qun uni nif ife feu eu
dga;suppobox;journeyvalleynet;journeyvalley.net;j o u r n e y v a l l e y n e t;jo ou ur rn ne ey yv va al ll le ey yn ne et;jou our urn rne ney eyv yva val all lle ley eyn yne net et
dga;emotet;vmtgcxpydsriifbqeu;vmtgcxpydsriifbq.eu;v m t g c x p y d s r i i f b q e u;vm mt tg gc cx xp py yd ds sr ri ii if fb bq qe eu;vmt mtg tgc gcx cxp xpy pyd yds dsr sri rii iif ifb fbq bqe qeu eu
dga;ramnit;unmmhvnklfdombjhbcom;unmmhvnklfdombjhb.com;u n m m h v n k l f d o m b j h b c o m;un nm mm mh hv vn nk kl lf fd do om mb bj jh hb bc co om;unm nmm mmh mhv hvn vnk nkl klf lfd fdo dom omb mbj bjh jhb hbc bco com om
dga;suppobox;jeannetteabrahamsonnet;jeannetteabrahamson.net;j e a n n e t t e a b r a h a m s o n n e t;je ea an nn ne et tt te ea ab br ra ah ha am ms so on nn ne et;jea ean ann nne net ett tte tea eab abr bra rah aha ham ams mso son onn nne net et
dga;fobber;jboexxoicccom;jboexxoicc.com;j b o e x x o i c c c o m;jb bo oe ex xx xo oi ic cc cc co om;jbo boe oex exx xxo xoi oic icc ccc cco com om
dga;qadars;i828ywu0ywqsnet;i828ywu0ywqs.net;i 8 2 8 y w u 0 y w q s n e t;i8 82 28 8y yw wu u0 0y yw wq qs sn ne et;i82 828 28y 8yw ywu wu0 u0y 0yw ywq wqs qsn sne net et
dga;ranbyus;vsldpayqbtixlclfpcom;vsldpayqbtixlclfp.com;v s l d p a y q b t i x l c l f p c o m;vs sl ld dp pa ay yq qb bt ti ix xl lc cl lf fp pc co om;vsl sld ldp dpa pay ayq yqb qbt bti tix ixl xlc lcl clf lfp fpc pco com om
dga;nymaim;secretscopyingcom;secretscopying.com;s e c r e t s c o p y i n g c o m;se ec cr re et ts sc co op py yi in ng gc co om;sec ecr cre ret ets tsc sco cop opy pyi yin ing ngc gco com om
dga;qadars;4mwikqkesykmnet;4mwikqkesykm.net;4 m w i k q k e s y k m n e t;4m mw wi ik kq qk ke es sy yk km mn ne et;4mw mwi wik ikq kqk qke kes esy syk ykm kmn mne net et
dga;simda;lymuweu;lymuw.eu;l y m u w e u;ly ym mu uw we eu;lym ymu muw uwe weu eu
dga;kraken;ruqjueqidtv;ruqjueqid.tv;r u q j u e q i d t v;ru uq qj ju ue eq qi id dt tv;ruq uqj qju jue ueq eqi qid idt dtv tv
dga;pushdo;canxoxeoru;canxoxeo.ru;c a n x o x e o r u;ca an nx xo ox xe eo or ru;can anx nxo xox oxe xeo eor oru ru
dga;ramnit;bycuobafnqrlslcom;bycuobafnqrlsl.com;b y c u o b a f n q r l s l c o m;by yc cu uo ob ba af fn nq qr rl ls sl lc co om;byc ycu cuo uob oba baf afn fnq nqr qrl rls lsl slc lco com om
dga;pykspa;tqdwjcncom;tqdwjcn.com;t q d w j c n c o m;tq qd dw wj jc cn nc co om;tqd qdw dwj wjc jcn cnc nco com om
dga;murofet;tpizdqlfihiuojrlojlvlgmswiforg;tpizdqlfihiuojrlojlvlgmswif.org;t p i z d q l f i h i u o j r l o j l v l g m s w i f o r g;tp pi iz zd dq ql lf fi ih hi iu uo oj jr rl lo oj jl lv vl lg gm ms sw wi if fo or rg;tpi piz izd zdq dql qlf lfi fih ihi hiu iuo uoj ojr jrl rlo loj ojl jlv lvl vlg lgm gms msw swi wif ifo for org rg
dga;kraken;gpctgftmdcom;gpctgftmd.com;g p c t g f t m d c o m;gp pc ct tg gf ft tm md dc co om;gpc pct ctg tgf gft ftm tmd mdc dco com om
dga;suppobox;madecolornet;madecolor.net;m a d e c o l o r n e t;ma ad de ec co ol lo or rn ne et;mad ade dec eco col olo lor orn rne net et
dga;qadars;cqcesugi0y8ytop;cqcesugi0y8y.top;c q c e s u g i 0 y 8 y t o p;cq qc ce es su ug gi i0 0y y8 8y yt to op;cqc qce ces esu sug ugi gi0 i0y 0y8 y8y 8yt yto top op
dga;pykspa;gbxqsufqbexcom;gbxqsufqbex.com;g b x q s u f q b e x c o m;gb bx xq qs su uf fq qb be ex xc co om;gbx bxq xqs qsu suf ufq fqb qbe bex exc xco com om
dga;padcrypt;lbfacefabnkbbfkmcom;lbfacefabnkbbfkm.com;l b f a c e f a b n k b b f k m c o m;lb bf fa ac ce ef fa ab bn nk kb bb bf fk km mc co om;lbf bfa fac ace cef efa fab abn bnk nkb kbb bbf bfk fkm kmc mco com om
dga;symmi;boikatbeepgoexddnsnet;boikatbeepgoex.ddns.net;b o i k a t b e e p g o e x d d n s n e t;bo oi ik ka at tb be ee ep pg go oe ex xd dd dn ns sn ne et;boi oik ika kat atb tbe bee eep epg pgo goe oex exd xdd ddn dns nsn sne net et
dga;simda;foqitohinfo;foqitoh.info;f o q i t o h i n f o;fo oq qi it to oh hi in nf fo;foq oqi qit ito toh ohi hin inf nfo fo
dga;dircrypt;ndudjipdngygiabtcom;ndudjipdngygiabt.com;n d u d j i p d n g y g i a b t c o m;nd du ud dj ji ip pd dn ng gy yg gi ia ab bt tc co om;ndu dud udj dji jip ipd pdn dng ngy gyg ygi gia iab abt btc tco com om
dga;suppobox;knowsurenet;knowsure.net;k n o w s u r e n e t;kn no ow ws su ur re en ne et;kno now ows wsu sur ure ren ene net et
dga;dircrypt;vdwphrduswupycom;vdwphrduswupy.com;v d w p h r d u s w u p y c o m;vd dw wp ph hr rd du us sw wu up py yc co om;vdw dwp wph phr hrd rdu dus usw swu wup upy pyc yco com om
dga;necurs;xvctydfxovhxfjkotaiixxx;xvctydfxovhxfjkotaii.xxx;x v c t y d f x o v h x f j k o t a i i x x x;xv vc ct ty yd df fx xo ov vh hx xf fj jk ko ot ta ai ii ix xx xx;xvc vct cty tyd ydf dfx fxo xov ovh vhx hxf xfj fjk jko kot ota tai aii iix ixx xxx xx
dga;emotet;mkkfctdrecvnmdqmeu;mkkfctdrecvnmdqm.eu;m k k f c t d r e c v n m d q m e u;mk kk kf fc ct td dr re ec cv vn nm md dq qm me eu;mkk kkf kfc fct ctd tdr dre rec ecv cvn vnm nmd mdq dqm qme meu eu
dga;corebot;u6s676w8gpm8cngddnsnet;u6s676w8gpm8cng.ddns.net;u 6 s 6 7 6 w 8 g p m 8 c n g d d n s n e t;u6 6s s6 67 76 6w w8 8g gp pm m8 8c cn ng gd dd dn ns sn ne et;u6s 6s6 s67 676 76w 6w8 w8g 8gp gpm pm8 m8c 8cn cng ngd gdd ddn dns nsn sne net et
dga;nymaim;retailers-randyorg;retailers-randy.org;r e t a i l e r s - r a n d y o r g;re et ta ai il le er rs s- -r ra an nd dy yo or rg;ret eta tai ail ile ler ers rs- s-r -ra ran and ndy dyo yor org rg
dga;corebot;sb7fab12y8ox3boddnsnet;sb7fab12y8ox3bo.ddns.net;s b 7 f a b 1 2 y 8 o x 3 b o d d n s n e t;sb b7 7f fa ab b1 12 2y y8 8o ox x3 3b bo od dd dn ns sn ne et;sb7 b7f 7fa fab ab1 b12 12y 2y8 y8o 8ox ox3 x3b 3bo bod odd ddn dns nsn sne net et
dga;cryptolocker;aopldfuhwhgraorg;aopldfuhwhgra.org;a o p l d f u h w h g r a o r g;ao op pl ld df fu uh hw wh hg gr ra ao or rg;aop opl pld ldf dfu fuh uhw hwh whg hgr gra rao aor org rg
dga;fobber;cmfukycjtzcom;cmfukycjtz.com;c m f u k y c j t z c o m;cm mf fu uk ky yc cj jt tz zc co om;cmf mfu fuk uky kyc ycj cjt jtz tzc zco com om
dga;nymaim;voting-defeatin;voting-defeat.in;v o t i n g - d e f e a t i n;vo ot ti in ng g- -d de ef fe ea at ti in;vot oti tin ing ng- g-d -de def efe fea eat ati tin in
dga;ramnit;rkdnpafhmqtgcom;rkdnpafhmqtg.com;r k d n p a f h m q t g c o m;rk kd dn np pa af fh hm mq qt tg gc co om;rkd kdn dnp npa paf afh fhm hmq mqt qtg tgc gco com om
dga;symmi;omwaetvueddnsnet;omwaetvue.ddns.net;o m w a e t v u e d d n s n e t;om mw wa ae et tv vu ue ed dd dn ns sn ne et;omw mwa wae aet etv tvu vue ued edd ddn dns nsn sne net et
dga;murofet;ftjumvh34dyfqhugtpudteukqm69j46i25l58com;ftjumvh34dyfqhugtpudteukqm69j46i25l58.com;f t j u m v h 3 4 d y f q h u g t p u d t e u k q m 6 9 j 4 6 i 2 5 l 5 8 c o m;ft tj ju um mv vh h3 34 4d dy yf fq qh hu ug gt tp pu ud dt te eu uk kq qm m6 69 9j j4 46 6i i2 25 5l l5 58 8c co om;ftj tju jum umv mvh vh3 h34 34d 4dy dyf yfq fqh qhu hug ugt gtp tpu pud udt dte teu euk ukq kqm qm6 m69 69j 9j4 j46 46i 6i2 i25 25l 5l5 l58 58c 8co com om
dga;ranbyus;fdmfbujcajrxloiaosu;fdmfbujcajrxloiao.su;f d m f b u j c a j r x l o i a o s u;fd dm mf fb bu uj jc ca aj jr rx xl lo oi ia ao os su;fdm dmf mfb fbu buj ujc jca caj ajr jrx rxl xlo loi oia iao aos osu su
dga;qadars;64mwmoa428uktop;64mwmoa428uk.top;6 4 m w m o a 4 2 8 u k t o p;64 4m mw wm mo oa a4 42 28 8u uk kt to op;64m 4mw mwm wmo moa oa4 a42 428 28u 8uk ukt kto top op
dga;symmi;peobcoekqoinddnsnet;peobcoekqoin.ddns.net;p e o b c o e k q o i n d d n s n e t;pe eo ob bc co oe ek kq qo oi in nd dd dn ns sn ne et;peo eob obc bco coe oek ekq kqo qoi oin ind ndd ddn dns nsn sne net et
dga;emotet;pdrjgeftdgaenhrgeu;pdrjgeftdgaenhrg.eu;p d r j g e f t d g a e n h r g e u;pd dr rj jg ge ef ft td dg ga ae en nh hr rg ge eu;pdr drj rjg jge gef eft ftd tdg dga gae aen enh nhr hrg rge geu eu
dga;vawtrak;masuhnocom;masuhno.com;m a s u h n o c o m;ma as su uh hn no oc co om;mas asu suh uhn hno noc oco com om
dga;rovnix;dlqefx8omkcqhrgtbcnet;dlqefx8omkcqhrgtbc.net;d l q e f x 8 o m k c q h r g t b c n e t;dl lq qe ef fx x8 8o om mk kc cq qh hr rg gt tb bc cn ne et;dlq lqe qef efx fx8 x8o 8om omk mkc kcq cqh qhr hrg rgt gtb tbc bcn cne net et
dga;ramdo;iuayqogummwyokekorg;iuayqogummwyokek.org;i u a y q o g u m m w y o k e k o r g;iu ua ay yq qo og gu um mm mw wy yo ok ke ek ko or rg;iua uay ayq yqo qog ogu gum umm mmw mwy wyo yok oke kek eko kor org rg
dga;matsnu;artconfirmdraftlinkliftscratchcom;artconfirmdraftlinkliftscratch.com;a r t c o n f i r m d r a f t l i n k l i f t s c r a t c h c o m;ar rt tc co on nf fi ir rm md dr ra af ft tl li in nk kl li if ft ts sc cr ra at tc ch hc co om;art rtc tco con onf nfi fir irm rmd mdr dra raf aft ftl tli lin ink nkl kli lif ift fts tsc scr cra rat atc tch chc hco com om
dga;murofet;euypqshgelhywcrwjnijvcrorg;euypqshgelhywcrwjnijvcr.org;e u y p q s h g e l h y w c r w j n i j v c r o r g;eu uy yp pq qs sh hg ge el lh hy yw wc cr rw wj jn ni ij jv vc cr ro or rg;euy uyp ypq pqs qsh shg hge gel elh lhy hyw ywc wcr crw rwj wjn jni nij ijv jvc vcr cro ror org rg
dga;qadars;e0ao6smwugiktop;e0ao6smwugik.top;e 0 a o 6 s m w u g i k t o p;e0 0a ao o6 6s sm mw wu ug gi ik kt to op;e0a 0ao ao6 o6s 6sm smw mwu wug ugi gik ikt kto top op
dga;qadars;qs2waoa4asusorg;qs2waoa4asus.org;q s 2 w a o a 4 a s u s o r g;qs s2 2w wa ao oa a4 4a as su us so or rg;qs2 s2w 2wa wao aoa oa4 a4a 4as asu sus uso sor org rg
dga;tinba;ggfqyuiiuycgcom;ggfqyuiiuycg.com;g g f q y u i i u y c g c o m;gg gf fq qy yu ui ii iu uy yc cg gc co om;ggf gfq fqy qyu yui uii iiu iuy uyc ycg cgc gco com om
dga;fobber;gbqrhzoipbcom;gbqrhzoipb.com;g b q r h z o i p b c o m;gb bq qr rh hz zo oi ip pb bc co om;gbq bqr qrh rhz hzo zoi oip ipb pbc bco com om
dga;ramdo;ocykiaammsweeisaorg;ocykiaammsweeisa.org;o c y k i a a m m s w e e i s a o r g;oc cy yk ki ia aa am mm ms sw we ee ei is sa ao or rg;ocy cyk yki kia iaa aam amm mms msw swe wee eei eis isa sao aor org rg
dga;fobber;ekxdufxllmcom;ekxdufxllm.com;e k x d u f x l l m c o m;ek kx xd du uf fx xl ll lm mc co om;ekx kxd xdu duf ufx fxl xll llm lmc mco com om
